order_id,order_date,product_id,product_name,category,quantity,unit_price,revenue
ORD0021082,2024-12-01,P1020,Non-stick Pan,Home & Kitchen,2,3322.14,6644.27
ORD0029503,2024-12-01,P1028,Vacuum Cleaner,Home & Kitchen,2,3483.66,6967.32
ORD0002337,2024-12-01,P1002,Bluetooth Speaker,Electronics,16,1849.4,29590.41
ORD0014773,2024-12-01,P1014,Formal Shirt,Fashion,5,567.79,2838.93
ORD0017964,2024-12-01,P1017,Sunglasses,Fashion,20,908.65,18173.06
ORD0049929,2024-12-01,P1048,Peanut Butter,Grocery,4,4526.23,18104.94
ORD0050950,2024-12-01,P1049,Oats Pack,Grocery,4,4731.72,18926.87
ORD0043803,2024-12-01,P1042,Green Tea Box,Grocery,6,1082.96,6497.79
ORD0033673,2024-12-01,P1032,Body Lotion,Beauty & Personal Care,9,1464.72,13182.49
ORD0004166,2024-12-01,P1004,USB-C Cable,Electronics,3,3656.23,10968.69
ORD0017965,2024-12-01,P1017,Sunglasses,Fashion,2,921.38,1842.75
ORD0016907,2024-12-01,P1016,Leather Wallet,Fashion,2,124.36,248.71
ORD0004167,2024-12-01,P1004,USB-C Cable,Electronics,6,3377.55,20265.3
ORD0057858,2024-12-01,P1056,Water Bottle,Sports & Fitness,27,4655.18,125689.95
ORD0035604,2024-12-01,P1034,Hair Dryer,Beauty & Personal Care,16,4747.11,75953.8
ORD0053769,2024-12-01,P1052,Resistance Bands,Sports & Fitness,5,185.54,927.71
ORD0012583,2024-12-01,P1012,Denim Jeans,Fashion,3,2933.05,8799.16
ORD0016906,2024-12-01,P1016,Leather Wallet,Fashion,3,134.87,404.61
ORD0004168,2024-12-02,P1004,USB-C Cable,Electronics,9,3650.65,32855.82
ORD0047001,2024-12-02,P1045,Coffee Powder,Grocery,9,232.61,2093.49
ORD0002338,2024-12-02,P1002,Bluetooth Speaker,Electronics,1,1662.6,1662.6
ORD0001336,2024-12-02,P1001,Smartwatch,Electronics,7,3069.78,21488.44
ORD0037723,2024-12-02,P1036,Sunscreen,Beauty & Personal Care,3,4147.94,12443.81
ORD0022147,2024-12-02,P1021,Electric Kettle,Home & Kitchen,13,1184.46,15397.99
ORD0028453,2024-12-02,P1027,Air Freshener,Home & Kitchen,11,4425.68,48682.48
ORD0003234,2024-12-02,P1003,Power Bank,Electronics,2,1713.2,3426.39
ORD0029504,2024-12-02,P1028,Vacuum Cleaner,Home & Kitchen,3,3094.49,9283.47
ORD0043804,2024-12-02,P1042,Green Tea Box,Grocery,3,994.87,2984.62
ORD0045908,2024-12-02,P1044,Instant Noodles Pack,Grocery,2,1404.84,2809.68
ORD0008491,2024-12-02,P1008,Mechanical Keyboard,Electronics,7,3364.65,23552.58
ORD0041619,2024-12-02,P1040,Basmati Rice 5kg,Grocery,9,2759.02,24831.19
ORD0005261,2024-12-02,P1005,Laptop Stand,Electronics,2,4550.25,9100.5
ORD0005262,2024-12-02,P1005,Laptop Stand,Electronics,14,4444.01,62216.16
ORD0002339,2024-12-02,P1002,Bluetooth Speaker,Electronics,7,1667.14,11669.97
ORD0048094,2024-12-02,P1046,Honey Jar,Grocery,5,3018.73,15093.64
ORD0048095,2024-12-02,P1046,Honey Jar,Grocery,3,3192.6,9577.8
ORD0016909,2024-12-02,P1016,Leather Wallet,Fashion,1,118.77,118.77
ORD0016908,2024-12-02,P1016,Leather Wallet,Fashion,3,134.76,404.29
ORD0060772,2024-12-02,P1059,Badminton Racket,Sports & Fitness,2,1892.8,3785.6
ORD0006363,2024-12-02,P1006,Webcam,Electronics,19,4303.95,81774.98
ORD0012585,2024-12-02,P1012,Denim Jeans,Fashion,1,3007.95,3007.95
ORD0030549,2024-12-02,P1029,Table Lamp,Home & Kitchen,8,2833.79,22670.29
ORD0012584,2024-12-02,P1012,Denim Jeans,Fashion,7,3005.57,21038.97
ORD0014775,2024-12-02,P1014,Formal Shirt,Fashion,5,565.66,2828.32
ORD0014776,2024-12-02,P1014,Formal Shirt,Fashion,8,595.07,4760.54
ORD0057859,2024-12-02,P1056,Water Bottle,Sports & Fitness,19,4600.14,87402.65
ORD0043805,2024-12-02,P1042,Green Tea Box,Grocery,9,1033.75,9303.77
ORD0017966,2024-12-02,P1017,Sunglasses,Fashion,23,939.04,21598.02
ORD0017967,2024-12-02,P1017,Sunglasses,Fashion,6,879.49,5276.94
ORD0007465,2024-12-02,P1007,Gaming Mouse,Electronics,11,3861.44,42475.82
ORD0027371,2024-12-02,P1026,Curtains,Home & Kitchen,17,3438.62,58456.54
ORD0050951,2024-12-02,P1049,Oats Pack,Grocery,13,4544.59,59079.61
ORD0024131,2024-12-02,P1023,LED Bulb Pack,Home & Kitchen,7,1216.34,8514.37
ORD0024132,2024-12-02,P1023,LED Bulb Pack,Home & Kitchen,1,1249.66,1249.66
ORD0010550,2024-12-02,P1010,Men's T-Shirt,Fashion,13,916.36,11912.66
ORD0039619,2024-12-02,P1038,Face Mask Pack,Beauty & Personal Care,5,4060.93,20304.64
ORD0019036,2024-12-02,P1018,Backpack,Fashion,3,2775.22,8325.67
ORD0023170,2024-12-02,P1022,Mixer Grinder,Home & Kitchen,2,3399.47,6798.94
ORD0031616,2024-12-02,P1030,Face Wash,Beauty & Personal Care,8,537.57,4300.57
ORD0021085,2024-12-02,P1020,Non-stick Pan,Home & Kitchen,4,3395.36,13581.43
ORD0000479,2024-12-02,P1000,Wireless Earbuds,Electronics,2,4500.22,9000.45
ORD0000480,2024-12-02,P1000,Wireless Earbuds,Electronics,3,4430.19,13290.56
ORD0011534,2024-12-02,P1011,Women's Kurti,Fashion,11,4273.14,47004.55
ORD0060773,2024-12-02,P1059,Badminton Racket,Sports & Fitness,2,1894.28,3788.56
ORD0026277,2024-12-02,P1025,Bedsheet Set,Home & Kitchen,3,3932.13,11796.39
ORD0026276,2024-12-02,P1025,Bedsheet Set,Home & Kitchen,8,3734.25,29873.99
ORD0021084,2024-12-02,P1020,Non-stick Pan,Home & Kitchen,1,3344.45,3344.45
ORD0044850,2024-12-02,P1043,Almonds 500g,Grocery,6,3428.23,20569.35
ORD0058850,2024-12-02,P1057,Fitness Tracker Band,Sports & Fitness,4,4392.73,17570.93
ORD0038761,2024-12-02,P1037,Lip Balm,Beauty & Personal Care,10,3072.22,30722.2
ORD0019035,2024-12-02,P1018,Backpack,Fashion,3,2677.73,8033.19
ORD0032687,2024-12-02,P1031,Shampoo,Beauty & Personal Care,1,1837.98,1837.98
ORD0032688,2024-12-02,P1031,Shampoo,Beauty & Personal Care,4,1913.12,7652.47
ORD0054787,2024-12-02,P1053,Skipping Rope,Sports & Fitness,20,4673.49,93469.85
ORD0020069,2024-12-02,P1019,Sneakers,Fashion,8,3434.49,27475.88
ORD0056805,2024-12-02,P1055,Football,Sports & Fitness,5,4782.46,23912.32
ORD0011533,2024-12-02,P1011,Women's Kurti,Fashion,7,4230.42,29612.92
ORD0059759,2024-12-02,P1058,Gym Gloves,Sports & Fitness,2,1518.95,3037.9
ORD0049930,2024-12-02,P1048,Peanut Butter,Grocery,4,4757.33,19029.32
ORD0042721,2024-12-02,P1041,Cooking Oil 1L,Grocery,21,2415.72,50730.04
ORD0025217,2024-12-02,P1024,Storage Containers,Home & Kitchen,3,1565.56,4696.68
ORD0025218,2024-12-02,P1024,Storage Containers,Home & Kitchen,11,1739.43,19133.69
ORD0015845,2024-12-02,P1015,Winter Jacket,Fashion,1,3099.07,3099.07
ORD0052786,2024-12-02,P1051,Dumbbell Set,Sports & Fitness,2,1833.35,3666.71
ORD0052787,2024-12-02,P1051,Dumbbell Set,Sports & Fitness,3,1773.95,5321.85
ORD0055821,2024-12-02,P1054,Cricket Bat,Sports & Fitness,5,2182.56,10912.82
ORD0009502,2024-12-02,P1009,LED Monitor,Electronics,6,536.25,3217.51
ORD0042722,2024-12-02,P1041,Cooking Oil 1L,Grocery,4,2492.45,9969.8
ORD0013701,2024-12-02,P1013,Running Shoes,Fashion,3,145.03,435.1
ORD0040551,2024-12-02,P1039,Hair Oil,Beauty & Personal Care,15,2571.44,38571.65
ORD0013702,2024-12-02,P1013,Running Shoes,Fashion,13,153.08,1990.05
ORD0053770,2024-12-02,P1052,Resistance Bands,Sports & Fitness,1,179.76,179.76
ORD0036637,2024-12-02,P1035,Trimmer,Beauty & Personal Care,2,2102.0,4204.0
ORD0049931,2024-12-02,P1048,Peanut Butter,Grocery,2,4443.83,8887.67
ORD0033674,2024-12-02,P1032,Body Lotion,Beauty & Personal Care,1,1470.78,1470.78
ORD0033675,2024-12-02,P1032,Body Lotion,Beauty & Personal Care,4,1442.6,5770.41
ORD0054788,2024-12-03,P1053,Skipping Rope,Sports & Fitness,6,4712.01,28272.05
ORD0031617,2024-12-03,P1030,Face Wash,Beauty & Personal Care,11,571.61,6287.68
ORD0029506,2024-12-03,P1028,Vacuum Cleaner,Home & Kitchen,5,3378.88,16894.38
ORD0029505,2024-12-03,P1028,Vacuum Cleaner,Home & Kitchen,5,3074.97,15374.84
ORD0003235,2024-12-03,P1003,Power Bank,Electronics,2,1891.12,3782.24
ORD0020070,2024-12-03,P1019,Sneakers,Fashion,4,3488.21,13952.86
ORD0033676,2024-12-03,P1032,Body Lotion,Beauty & Personal Care,3,1391.29,4173.86
ORD0042723,2024-12-03,P1041,Cooking Oil 1L,Grocery,5,2465.7,12328.52
ORD0037724,2024-12-03,P1036,Sunscreen,Beauty & Personal Care,3,4252.12,12756.37
ORD0032690,2024-12-03,P1031,Shampoo,Beauty & Personal Care,3,1971.8,5915.41
ORD0016911,2024-12-03,P1016,Leather Wallet,Fashion,2,132.28,264.56
ORD0048096,2024-12-03,P1046,Honey Jar,Grocery,2,3290.14,6580.28
ORD0023171,2024-12-03,P1022,Mixer Grinder,Home & Kitchen,4,3313.32,13253.28
ORD0019037,2024-12-03,P1018,Backpack,Fashion,9,2912.51,26212.59
ORD0051841,2024-12-03,P1050,Yoga Mat,Sports & Fitness,5,4696.08,23480.41
ORD0009503,2024-12-03,P1009,LED Monitor,Electronics,2,493.81,987.62
ORD0002341,2024-12-03,P1002,Bluetooth Speaker,Electronics,7,1689.76,11828.34
ORD0002340,2024-12-03,P1002,Bluetooth Speaker,Electronics,3,1818.92,5456.77
ORD0028455,2024-12-03,P1027,Air Freshener,Home & Kitchen,12,4258.8,51105.55
ORD0042724,2024-12-03,P1041,Cooking Oil 1L,Grocery,9,2507.07,22563.63
ORD0025220,2024-12-03,P1024,Storage Containers,Home & Kitchen,11,1633.06,17963.69
ORD0053771,2024-12-03,P1052,Resistance Bands,Sports & Fitness,2,169.35,338.71
ORD0025219,2024-12-03,P1024,Storage Containers,Home & Kitchen,7,1701.57,11910.97
ORD0040552,2024-12-03,P1039,Hair Oil,Beauty & Personal Care,4,2472.33,9889.33
ORD0060774,2024-12-03,P1059,Badminton Racket,Sports & Fitness,5,2010.14,10050.72
ORD0026278,2024-12-03,P1025,Bedsheet Set,Home & Kitchen,1,3926.32,3926.32
ORD0010551,2024-12-03,P1010,Men's T-Shirt,Fashion,5,862.04,4310.21
ORD0044851,2024-12-03,P1043,Almonds 500g,Grocery,18,3726.41,67075.34
ORD0038762,2024-12-03,P1037,Lip Balm,Beauty & Personal Care,11,3012.97,33142.64
ORD0033677,2024-12-03,P1032,Body Lotion,Beauty & Personal Care,4,1300.62,5202.49
ORD0058852,2024-12-03,P1057,Fitness Tracker Band,Sports & Fitness,1,4463.28,4463.28
ORD0058851,2024-12-03,P1057,Fitness Tracker Band,Sports & Fitness,4,4493.4,17973.6
ORD0049932,2024-12-03,P1048,Peanut Butter,Grocery,2,4555.66,9111.32
ORD0056806,2024-12-03,P1055,Football,Sports & Fitness,6,5040.27,30241.62
ORD0021086,2024-12-03,P1020,Non-stick Pan,Home & Kitchen,5,3385.94,16929.69
ORD0015846,2024-12-03,P1015,Winter Jacket,Fashion,7,3107.13,21749.92
ORD0035606,2024-12-03,P1034,Hair Dryer,Beauty & Personal Care,4,5027.38,20109.53
ORD0006364,2024-12-03,P1006,Webcam,Electronics,8,4435.05,35480.44
ORD0035605,2024-12-03,P1034,Hair Dryer,Beauty & Personal Care,19,4971.86,94465.4
ORD0049933,2024-12-03,P1048,Peanut Butter,Grocery,2,4641.84,9283.68
ORD0024134,2024-12-03,P1023,LED Bulb Pack,Home & Kitchen,2,1195.75,2391.49
ORD0055822,2024-12-03,P1054,Cricket Bat,Sports & Fitness,3,2283.33,6849.99
ORD0024133,2024-12-03,P1023,LED Bulb Pack,Home & Kitchen,8,1180.64,9445.15
ORD0052788,2024-12-03,P1051,Dumbbell Set,Sports & Fitness,5,1810.23,9051.17
ORD0028454,2024-12-03,P1027,Air Freshener,Home & Kitchen,3,4047.19,12141.58
ORD0032689,2024-12-03,P1031,Shampoo,Beauty & Personal Care,4,1782.59,7130.36
ORD0012586,2024-12-03,P1012,Denim Jeans,Fashion,6,3070.32,18421.92
ORD0004169,2024-12-03,P1004,USB-C Cable,Electronics,5,3734.97,18674.85
ORD0059760,2024-12-03,P1058,Gym Gloves,Sports & Fitness,2,1592.46,3184.93
ORD0045909,2024-12-03,P1044,Instant Noodles Pack,Grocery,23,1380.0,31739.91
ORD0050952,2024-12-03,P1049,Oats Pack,Grocery,7,4724.66,33072.62
ORD0057860,2024-12-03,P1056,Water Bottle,Sports & Fitness,18,4876.1,87769.77
ORD0027372,2024-12-03,P1026,Curtains,Home & Kitchen,5,3184.37,15921.84
ORD0043806,2024-12-03,P1042,Green Tea Box,Grocery,6,1006.18,6037.08
ORD0041620,2024-12-03,P1040,Basmati Rice 5kg,Grocery,12,3054.83,36657.98
ORD0047002,2024-12-03,P1045,Coffee Powder,Grocery,20,220.4,4408.04
ORD0004170,2024-12-03,P1004,USB-C Cable,Electronics,1,3809.25,3809.25
ORD0059761,2024-12-03,P1058,Gym Gloves,Sports & Fitness,3,1518.36,4555.08
ORD0005264,2024-12-03,P1005,Laptop Stand,Electronics,7,4407.86,30855.03
ORD0027373,2024-12-03,P1026,Curtains,Home & Kitchen,7,3328.57,23300.01
ORD0022149,2024-12-03,P1021,Electric Kettle,Home & Kitchen,8,1241.28,9930.25
ORD0014777,2024-12-03,P1014,Formal Shirt,Fashion,13,636.8,8278.34
ORD0049034,2024-12-03,P1047,Protein Bar Pack,Grocery,5,975.09,4875.44
ORD0034636,2024-12-03,P1033,Perfume,Beauty & Personal Care,13,1344.04,17472.57
ORD0005263,2024-12-03,P1005,Laptop Stand,Electronics,22,4422.17,97287.7
ORD0030551,2024-12-03,P1029,Table Lamp,Home & Kitchen,3,2819.34,8458.02
ORD0022148,2024-12-03,P1021,Electric Kettle,Home & Kitchen,12,1180.48,14165.76
ORD0007466,2024-12-03,P1007,Gaming Mouse,Electronics,7,4105.56,28738.94
ORD0030550,2024-12-03,P1029,Table Lamp,Home & Kitchen,5,2792.56,13962.81
ORD0036638,2024-12-03,P1035,Trimmer,Beauty & Personal Care,2,1893.09,3786.17
ORD0008492,2024-12-03,P1008,Mechanical Keyboard,Electronics,1,3410.2,3410.2
ORD0013703,2024-12-03,P1013,Running Shoes,Fashion,8,152.02,1216.19
ORD0017968,2024-12-03,P1017,Sunglasses,Fashion,12,877.12,10525.43
ORD0016910,2024-12-03,P1016,Leather Wallet,Fashion,3,125.71,377.14
ORD0049033,2024-12-03,P1047,Protein Bar Pack,Grocery,1,918.49,918.49
ORD0008493,2024-12-03,P1008,Mechanical Keyboard,Electronics,9,3329.38,29964.42
ORD0007467,2024-12-03,P1007,Gaming Mouse,Electronics,2,3627.47,7254.95
ORD0045910,2024-12-03,P1044,Instant Noodles Pack,Grocery,3,1438.15,4314.46
ORD0056807,2024-12-04,P1055,Football,Sports & Fitness,8,4806.29,38450.32
ORD0017969,2024-12-04,P1017,Sunglasses,Fashion,10,871.15,8711.48
ORD0030552,2024-12-04,P1029,Table Lamp,Home & Kitchen,8,2735.58,21884.63
ORD0036639,2024-12-04,P1035,Trimmer,Beauty & Personal Care,11,2122.26,23344.86
ORD0024135,2024-12-04,P1023,LED Bulb Pack,Home & Kitchen,1,1201.96,1201.96
ORD0026280,2024-12-04,P1025,Bedsheet Set,Home & Kitchen,8,3875.71,31005.7
ORD0038763,2024-12-04,P1037,Lip Balm,Beauty & Personal Care,16,2976.09,47617.46
ORD0060775,2024-12-04,P1059,Badminton Racket,Sports & Fitness,3,1982.02,5946.05
ORD0033678,2024-12-04,P1032,Body Lotion,Beauty & Personal Care,3,1392.76,4178.29
ORD0027374,2024-12-04,P1026,Curtains,Home & Kitchen,1,3126.0,3126.0
ORD0026279,2024-12-04,P1025,Bedsheet Set,Home & Kitchen,6,3876.34,23258.01
ORD0027375,2024-12-04,P1026,Curtains,Home & Kitchen,20,3102.99,62059.87
ORD0009505,2024-12-04,P1009,LED Monitor,Electronics,2,540.62,1081.24
ORD0058853,2024-12-04,P1057,Fitness Tracker Band,Sports & Fitness,2,3975.13,7950.25
ORD0014778,2024-12-04,P1014,Formal Shirt,Fashion,16,599.69,9595.07
ORD0055823,2024-12-04,P1054,Cricket Bat,Sports & Fitness,3,2294.5,6883.49
ORD0031618,2024-12-04,P1030,Face Wash,Beauty & Personal Care,7,582.5,4077.51
ORD0031619,2024-12-04,P1030,Face Wash,Beauty & Personal Care,6,580.17,3481.0
ORD0039620,2024-12-04,P1038,Face Mask Pack,Beauty & Personal Care,3,3856.01,11568.04
ORD0013704,2024-12-04,P1013,Running Shoes,Fashion,2,153.51,307.03
ORD0012587,2024-12-04,P1012,Denim Jeans,Fashion,1,2959.46,2959.46
ORD0019038,2024-12-04,P1018,Backpack,Fashion,5,2899.4,14497.02
ORD0016912,2024-12-04,P1016,Leather Wallet,Fashion,3,133.09,399.26
ORD0019039,2024-12-04,P1018,Backpack,Fashion,3,2620.74,7862.21
ORD0023172,2024-12-04,P1022,Mixer Grinder,Home & Kitchen,3,3395.16,10185.47
ORD0025222,2024-12-04,P1024,Storage Containers,Home & Kitchen,7,1707.82,11954.76
ORD0015847,2024-12-04,P1015,Winter Jacket,Fashion,1,3513.21,3513.21
ORD0009504,2024-12-04,P1009,LED Monitor,Electronics,5,515.75,2578.75
ORD0032691,2024-12-04,P1031,Shampoo,Beauty & Personal Care,17,1914.82,32552.02
ORD0025221,2024-12-04,P1024,Storage Containers,Home & Kitchen,4,1636.66,6546.64
ORD0043807,2024-12-04,P1042,Green Tea Box,Grocery,7,1070.5,7493.48
ORD0057861,2024-12-04,P1056,Water Bottle,Sports & Fitness,12,4777.53,57330.38
ORD0020071,2024-12-04,P1019,Sneakers,Fashion,9,3219.89,28978.98
ORD0054789,2024-12-04,P1053,Skipping Rope,Sports & Fitness,17,4651.06,79067.94
ORD0050954,2024-12-04,P1049,Oats Pack,Grocery,2,4742.76,9485.52
ORD0013705,2024-12-04,P1013,Running Shoes,Fashion,5,146.49,732.43
ORD0036640,2024-12-04,P1035,Trimmer,Beauty & Personal Care,2,1970.59,3941.17
ORD0050953,2024-12-04,P1049,Oats Pack,Grocery,2,4449.76,8899.52
ORD0059762,2024-12-04,P1058,Gym Gloves,Sports & Fitness,2,1436.07,2872.14
ORD0012588,2024-12-04,P1012,Denim Jeans,Fashion,4,3041.81,12167.23
ORD0010552,2024-12-04,P1010,Men's T-Shirt,Fashion,8,843.13,6745.06
ORD0040553,2024-12-04,P1039,Hair Oil,Beauty & Personal Care,10,2621.5,26214.97
ORD0003236,2024-12-04,P1003,Power Bank,Electronics,4,1860.06,7440.23
ORD0052790,2024-12-04,P1051,Dumbbell Set,Sports & Fitness,9,1876.46,16888.14
ORD0005266,2024-12-04,P1005,Laptop Stand,Electronics,6,4579.21,27475.25
ORD0042725,2024-12-04,P1041,Cooking Oil 1L,Grocery,21,2344.98,49244.5
ORD0048097,2024-12-04,P1046,Honey Jar,Grocery,5,3429.93,17149.64
ORD0005265,2024-12-04,P1005,Laptop Stand,Electronics,2,4303.87,8607.74
ORD0002342,2024-12-04,P1002,Bluetooth Speaker,Electronics,6,1727.13,10362.8
ORD0042726,2024-12-04,P1041,Cooking Oil 1L,Grocery,14,2450.7,34309.8
ORD0048098,2024-12-04,P1046,Honey Jar,Grocery,19,3138.23,59626.43
ORD0045912,2024-12-04,P1044,Instant Noodles Pack,Grocery,8,1497.5,11979.98
ORD0015848,2024-12-04,P1015,Winter Jacket,Fashion,5,3103.53,15517.67
ORD0047003,2024-12-04,P1045,Coffee Powder,Grocery,9,227.98,2051.79
ORD0037725,2024-12-04,P1036,Sunscreen,Beauty & Personal Care,2,4508.98,9017.97
ORD0049035,2024-12-04,P1047,Protein Bar Pack,Grocery,3,1007.38,3022.13
ORD0007468,2024-12-04,P1007,Gaming Mouse,Electronics,2,3960.1,7920.21
ORD0004171,2024-12-04,P1004,USB-C Cable,Electronics,3,3618.98,10856.95
ORD0034637,2024-12-04,P1033,Perfume,Beauty & Personal Care,12,1206.61,14479.27
ORD0051842,2024-12-04,P1050,Yoga Mat,Sports & Fitness,1,4633.13,4633.13
ORD0041622,2024-12-04,P1040,Basmati Rice 5kg,Grocery,7,3020.76,21145.31
ORD0041621,2024-12-04,P1040,Basmati Rice 5kg,Grocery,2,3049.93,6099.85
ORD0022150,2024-12-04,P1021,Electric Kettle,Home & Kitchen,17,1158.63,19696.7
ORD0008494,2024-12-04,P1008,Mechanical Keyboard,Electronics,4,3334.9,13339.59
ORD0049934,2024-12-04,P1048,Peanut Butter,Grocery,5,4888.52,24442.6
ORD0053772,2024-12-04,P1052,Resistance Bands,Sports & Fitness,1,174.71,174.71
ORD0028456,2024-12-04,P1027,Air Freshener,Home & Kitchen,3,4122.37,12367.12
ORD0028457,2024-12-04,P1027,Air Freshener,Home & Kitchen,6,4180.39,25082.31
ORD0049036,2024-12-04,P1047,Protein Bar Pack,Grocery,1,983.29,983.29
ORD0052789,2024-12-04,P1051,Dumbbell Set,Sports & Fitness,1,1898.69,1898.69
ORD0045911,2024-12-04,P1044,Instant Noodles Pack,Grocery,6,1506.81,9040.84
ORD0001337,2024-12-04,P1001,Smartwatch,Electronics,1,3204.35,3204.35
ORD0029507,2024-12-04,P1028,Vacuum Cleaner,Home & Kitchen,1,3405.99,3405.99
ORD0024136,2024-12-04,P1023,LED Bulb Pack,Home & Kitchen,4,1255.95,5023.8
ORD0035608,2024-12-04,P1034,Hair Dryer,Beauty & Personal Care,6,4505.55,27033.31
ORD0044852,2024-12-04,P1043,Almonds 500g,Grocery,4,3768.72,15074.87
ORD0021087,2024-12-04,P1020,Non-stick Pan,Home & Kitchen,3,3188.94,9566.82
ORD0000481,2024-12-04,P1000,Wireless Earbuds,Electronics,3,4521.24,13563.73
ORD0035607,2024-12-04,P1034,Hair Dryer,Beauty & Personal Care,6,4809.04,28854.22
ORD0006365,2024-12-04,P1006,Webcam,Electronics,21,4157.1,87299.05
ORD0034638,2024-12-05,P1033,Perfume,Beauty & Personal Care,4,1225.96,4903.83
ORD0013706,2024-12-05,P1013,Running Shoes,Fashion,14,144.35,2020.87
ORD0044853,2024-12-05,P1043,Almonds 500g,Grocery,5,3723.4,18617.0
ORD0044854,2024-12-05,P1043,Almonds 500g,Grocery,3,3706.18,11118.55
ORD0050955,2024-12-05,P1049,Oats Pack,Grocery,7,4902.53,34317.73
ORD0004172,2024-12-05,P1004,USB-C Cable,Electronics,5,3811.44,19057.19
ORD0036641,2024-12-05,P1035,Trimmer,Beauty & Personal Care,7,2073.31,14513.19
ORD0034639,2024-12-05,P1033,Perfume,Beauty & Personal Care,3,1286.6,3859.8
ORD0007469,2024-12-05,P1007,Gaming Mouse,Electronics,3,3646.52,10939.56
ORD0041624,2024-12-05,P1040,Basmati Rice 5kg,Grocery,6,2853.97,17123.83
ORD0057862,2024-12-05,P1056,Water Bottle,Sports & Fitness,5,5032.7,25163.51
ORD0057863,2024-12-05,P1056,Water Bottle,Sports & Fitness,3,4963.76,14891.28
ORD0049037,2024-12-05,P1047,Protein Bar Pack,Grocery,4,968.01,3872.03
ORD0014780,2024-12-05,P1014,Formal Shirt,Fashion,1,613.4,613.4
ORD0056808,2024-12-05,P1055,Football,Sports & Fitness,3,4541.87,13625.62
ORD0043808,2024-12-05,P1042,Green Tea Box,Grocery,12,1067.87,12814.43
ORD0058855,2024-12-05,P1057,Fitness Tracker Band,Sports & Fitness,5,4240.92,21204.62
ORD0004173,2024-12-05,P1004,USB-C Cable,Electronics,1,3681.99,3681.99
ORD0026281,2024-12-05,P1025,Bedsheet Set,Home & Kitchen,1,3850.72,3850.72
ORD0017970,2024-12-05,P1017,Sunglasses,Fashion,8,892.1,7136.82
ORD0022151,2024-12-05,P1021,Electric Kettle,Home & Kitchen,8,1264.4,10115.16
ORD0010553,2024-12-05,P1010,Men's T-Shirt,Fashion,4,942.83,3771.31
ORD0011535,2024-12-05,P1011,Women's Kurti,Fashion,1,4404.34,4404.34
ORD0011536,2024-12-05,P1011,Women's Kurti,Fashion,13,4708.99,61216.89
ORD0053773,2024-12-05,P1052,Resistance Bands,Sports & Fitness,6,184.44,1106.65
ORD0028459,2024-12-05,P1027,Air Freshener,Home & Kitchen,3,4019.81,12059.43
ORD0028458,2024-12-05,P1027,Air Freshener,Home & Kitchen,16,4076.42,65222.73
ORD0000483,2024-12-05,P1000,Wireless Earbuds,Electronics,1,4478.06,4478.06
ORD0000482,2024-12-05,P1000,Wireless Earbuds,Electronics,3,4597.71,13793.14
ORD0040554,2024-12-05,P1039,Hair Oil,Beauty & Personal Care,9,2598.4,23385.58
ORD0049935,2024-12-05,P1048,Peanut Butter,Grocery,3,4758.08,14274.24
ORD0027377,2024-12-05,P1026,Curtains,Home & Kitchen,2,3030.09,6060.18
ORD0027376,2024-12-05,P1026,Curtains,Home & Kitchen,12,3417.13,41005.56
ORD0008495,2024-12-05,P1008,Mechanical Keyboard,Electronics,3,3164.05,9492.14
ORD0038764,2024-12-05,P1037,Lip Balm,Beauty & Personal Care,8,3164.31,25314.5
ORD0035609,2024-12-05,P1034,Hair Dryer,Beauty & Personal Care,9,4996.72,44970.44
ORD0041623,2024-12-05,P1040,Basmati Rice 5kg,Grocery,5,3046.26,15231.3
ORD0009506,2024-12-05,P1009,LED Monitor,Electronics,1,534.12,534.12
ORD0017971,2024-12-05,P1017,Sunglasses,Fashion,9,926.35,8337.19
ORD0058854,2024-12-05,P1057,Fitness Tracker Band,Sports & Fitness,2,4490.6,8981.21
ORD0051843,2024-12-05,P1050,Yoga Mat,Sports & Fitness,2,4452.77,8905.54
ORD0001338,2024-12-05,P1001,Smartwatch,Electronics,4,3271.64,13086.58
ORD0056809,2024-12-05,P1055,Football,Sports & Fitness,5,4946.38,24731.9
ORD0021088,2024-12-05,P1020,Non-stick Pan,Home & Kitchen,2,3072.32,6144.63
ORD0025224,2024-12-05,P1024,Storage Containers,Home & Kitchen,2,1743.56,3487.12
ORD0016913,2024-12-05,P1016,Leather Wallet,Fashion,3,123.96,371.89
ORD0002343,2024-12-05,P1002,Bluetooth Speaker,Electronics,4,1628.45,6513.78
ORD0025223,2024-12-05,P1024,Storage Containers,Home & Kitchen,2,1645.66,3291.32
ORD0023173,2024-12-05,P1022,Mixer Grinder,Home & Kitchen,2,3592.62,7185.24
ORD0023174,2024-12-05,P1022,Mixer Grinder,Home & Kitchen,6,3583.93,21503.55
ORD0054791,2024-12-05,P1053,Skipping Rope,Sports & Fitness,13,4539.32,59011.13
ORD0054790,2024-12-05,P1053,Skipping Rope,Sports & Fitness,8,4558.39,36467.16
ORD0037726,2024-12-05,P1036,Sunscreen,Beauty & Personal Care,5,4126.54,20632.71
ORD0032692,2024-12-05,P1031,Shampoo,Beauty & Personal Care,10,2000.27,20002.72
ORD0014779,2024-12-05,P1014,Formal Shirt,Fashion,9,560.52,5044.72
ORD0055824,2024-12-05,P1054,Cricket Bat,Sports & Fitness,2,2228.73,4457.45
